"ownerUsername","caption","likesCount"
"wulingbandungcimahi","PROMO WULING JUNI 2024 😍😍😍

Dapatkan promo, Bonus serta penawaran menarik lainnya dari kami :
- Potongan diskon puluhan juta
- Potongan Subsidi puluhan juta
- Lifetime warranty
- Free Maintenance jasa, sparepart
- Charger Device
- Garansi
- FREE test drive
- Dp mulai 10%
- Bunga kredit 0%
- Tenor sampai 7 tahun
- Kacafilm standar
- Karpet standar
- Dompet STNK
- Segitiga Pengaman
- Toolkit
- P3K
- Alat Pemadam Api Ringan (APAR)
- Ompang / STCK
- FREE Servis berkala*
- Garansi Mesin

Terima tukar tambah segala merk
Proses kredit mudah dan cepat
Menerima pembelian cash & kredit

More info :
083144145171 (wa)
ayo booking sekarang !!!! 😍😍😍

#wuling
#wulingmotors #wulingarista #wulingbandung #wulingcimahi #wulingjabar #wulingbingo #mobil #mobillistrik #mobilbaru #electricvehicles #mobilwuling #wulingbyrima","3"
"indigo.ev","Steffen Reiche Jadi Board Member Volkswagen Commercial Vehicles 

Volkswagen Group mengumumkan Board Member baru untuk Volkswagen Commercial Vehicles (VWCV) yang bertanggung jawab pada Produksi dan Logistik, Jumat (14/6/24). Steffen Reiche menggantikan Josef Baumert dan akan bertugas secara efektif mulai 1 Agustus 2024. 

""Kami sangat menantikan Steffen Reiche bergabung dengan tim Management Board kami. Saya tidak dapat membayangkan waktu yang lebih baik untuk menyerahkan tongkat estafet. Bersama Poznań, Września dan Hanover, kami memiliki tiga pabrik modern untuk produk unggulan dengan kualitas terbaik,” kata Chairman Management Board VWCV, Carsten Intra. 

Menurut Intra, permulaan produksi penting dan konversi produksi di Hanover ke mode produksi tunggal yang telah disiapkan. Begitu juga strategi masa depan VWCV yang juga sudah siap untuk memberikan dorongan penting bagi transformasi dan masa depan produksi-logistik VWCV. “Terima kasih saya sampaikan kepada Josef Baumert atas komitmennya yang tak kenal lelah dan besar terhadap VWCV dan hampir 30 tahun pengabdiannya kepada Grup,"" katanya lagi.

Steffen Reiche bekerja di Grup Volkswagen selama hampir 30 tahun dan memegang berbagai posisi manajemen internasional. Reiche saat ini menjabat sebagai Board Management Member for Production & Product Management di perusahaan patungan SAIC Volkswagen di China. Sebelumnya, pernah menjabat sebagai CEO dan Presiden Volkswagen de México 2018-2021 dan bertanggung jawab atas produksi di seluruh wilayah Amerika Utara. 

Jabatan lainnya di Grup Volkswagen termasuk Head of Plant Management merek SEAT, di Martorell, Spanyol. Pernah juga menjadi Lead of Production Management Volkswagen di Bratislava, Slovakia, dan juga Head of Brand Planning di Volkswagen AG. 

#BelajarEV #Electric #Listrik #ElectricEcosystem #EkosistemListrik #EV_Ecosystem #EkosistemKendaraanListrik #KendaraanListrik #ElectricVehicles #EV #IndiGoEV #IndonesiaGoElectricVehicles #IndonesiaGoElectric #ElectricMobility #MobilitasListrik #IndonesiaCOP #ClimateChange #IndonesiaNetZeroEmission #NetZeroEmission #RenewableEnergy #Volkswagen #VolskwagenCommercialVehicles #VWCV #VolkswagenGroup #Germany","0"
"paparazzicars_py","Una nueva unidad del Mustang Mach E ha aparecido por nuestras calles. En concreto se trata de un GT Performance con 480 caballos y unos 860 Nm ⚡

¿A vos qué te parece el Mustang eléctrico?

🚘 Marca: Ford 🇺🇲
⚙️ Modelo: Mustang Mach-E GT Performance.
🗓 Año de fabricación: 2024.
📖 Especificaciones de fábrica.
⏺️ Motor: eléctrico en cada eje + batería de 98,7 kWh. 
⏺️ Potencia Max: 480 HP de 4.500 a 13.300 rpm.
⏺️ Torque Max: 860 NM de 1 a 4.000 rpm. 
🔋Autonomía: 490 km.
⌚ Tiempo de recarga:
⏺️ Tracción: 4WD.
⚖️ Peso: 2.273 kg.
🕹️ Transmisión: automático de una velocidad.
⛽ Consumo mixto: 20 kWh/100 km.
⛽ Consumo deportivo: 40 kWh/100 km.
📊 Performance.
⏱️ 0-100 km/h: 3,5 seg. 
🏁 Velocidad Máxima: 202 km/h.
📍Ubicación: Asunción, Paraguay.
📸 @lowcarpy

#ford #fordmustang #fordmustangmache #mache #fordmache #mustangmache #fordperformance #suv #crossover #ev #electriccars #zeroemissions #electricvehicles #cars #carofinstagram","178"
"indianweb2","Jaguar Land Rover (JLR), a wholly owned subsidiary of Tata Motors, has partnered with Chery Automobile Company (Chery) to create a 50/50 joint venture called CJLR. This collaboration aims to strengthen CJLR's product offerings for the next era of electrification in China.....

Tap 🔗 link in the bio @indianweb2 for the full article

#landrover #china #jlr #electricvehicles #freelander #chery #jv #tatamotors #cjlr","3"
"evexpo.in","🌟 Get ready to witness the future of mobility at the 20th EvExpo Chennai 2024! 🚀

Discover the latest advancements in electric vehicles, from sleek city cars to powerful electric bikes, and eco-friendly commercial vehicles. 🚗

#Join The Initiative Towards Pollution Free Nation#

🗓️ 27, 28 & 29 September 2024
⏰ 10:00am - 6:00pm
📌Hall – 2 & 3A, Chennai Trade Centre, Nandambakkam, Chennai – 600089

Hurry Up! Book Your Stall Now!
Contact us for Stall Booking : 095991 85676 / 77

Entry Free for Visitors
Registration Link : https://forms.gle/xNXFQ7Bb7xsf355L8

🌍 Don't miss out on this electrifying event that promises to spark inspiration, ignite passion, and drive change! 🔌 Be a part of the electric revolution at the 20th EvExpo Chennai 2024 – where the future meets the road!

@utlsolar @dabangev @ekotejasin @tnrevehicles @captain_erickshaw @weber_drivetrain_pvt_ltd @axiomevmarcom @udaanevehicles @saarthieauto @semco_infratech @senatlainnovative @bahubalievrickshaw @arzoo_electricvehicles @victoryelectricinternational @supremesmartpower @sunlacpaints @citygreens_official @mayuri_erickshaw sonievehicle @yatri.e_rikshaw @atharv_rickshaw_manufacturer @highflow11 @jaidka_power_systems_pvt_ltd @power_plusbatteries @likraft_adaptingfuture @kklightindia 

#chennai #chennaitradecentre #chennaimarket #revolution #cleanenergyrevolution 🔋🚀 #evexpo #everyone #gogreen #electricvehicles #greenenergy #pollutionfreenation #ecofriendly #electricbike #electricscooty #electricscooter #erickshaw #lithiumbatteries #trendingpost","5"
"ackodrive","Ola Electric is getting ready to launch its first electric motorcycle in FY26. Fueled by its recent successful IPO, Ola now plans to disrupt the motorcycle market in India. A possible entry-level bike has been revealed in a leaked patent. From futuristic concepts to potential production models, Ola Electric’s motorcycle launch promises to be a game-changer thanks to its in-house battery technology and commitment to manufacturing in India.

Read details on our Acko Drive website 🔗

#OlaElectric #ElectricVehicles #ElectricMotorcycles #EVRevolution #FutureofMobility #MadeInIndia #Bikesofinstagram #Instabikes #BikesofIndia #Instatrends #InstaNews #motorcycle #technology #motorcycles #moto #instamoto #Motorcyclesofinsta #BikesDaily #AckoBikes #Ackodrivebikes","12"
"sunandagreentech","हमारी ओर से आपको ई-रिक्शा खरीदने पर ढेर सारी शुभकामनाएं! 💥
सुनंदा इलेक्ट्रिक रिक्शा खरीदे केवल 15,000 की डाउन पेमेंट के साथ साथ में पाएं LED, RC और इंश्योरेंस बिल्कुल मुफ्त।
सुनंदा इलेक्ट्रिक रिक्शा 🛺 की Don मॉडल खरीदने पर पाएं 32 इंच की LED और गैस स्टोव बिल्कुल मुफ्त |
✅ 1-2 दिन में डिलीवरी
👇अधिक जानकारी के लिए
☎️ अभी कॉल करें:📍1 Plot No. 959, Industrial Area, Phase-2,
Chandigarh: 98759-07965, 95012-22959, 95965-00959
📍2 Shop No. 9, Near Shivalik Garden, Manimajra:98759-07961, 98759-07964.
📍3 Shop No. 6 Opp. Yes Bank Zirakpur-Patiala Highway Road:98785-21959, 99152-12959.
📍4.SCO 2, Ground Floor, Near JP Hospital,Zirakpur-89683-33959
📍5 Chandigarh-kalka Road, Abdullapur, Pinjore:98760-90959, 98768-50959.
📍6.E-73, Focal Point, Derabassi: 99154-52959, 95920-99630
📍7.Sunanda world, near railway bridge, the mall, Firozpur City-152002: 90562-20020, 90562-30030, 93295-00005
📍8.Shop no. 4, Near Avatar motors,Balongi- 98759-07962
📍9.PACNHKULA : SCF 89, NEW VEGETABLE MARKET, SECTOR-20, - 9915452959, 9501312959
📍10.Walia Greentech-Kishanpura Road, Near Gurudwara Sahib, Sangrur-148001:9888989860, 9855710110
#electricriksha #eriksha #chandigarh #erikshapriceinchandigarh #tricity #erikshachandigarh #electricvehicles #gogreen #besterikshainchandigarh #erikshaoffer #erikshasale #offer","9"
"channeliammalayalam","Tesla  സൈബർട്രക്ക്  ദുബായ് പോലീസിന്റെ പട്രോൾ ഫ്‌ളീറ്റിൽ 
 𝒇𝒐𝒓 𝒎𝒐𝒓𝒆 𝒅𝒆𝒕𝒂𝒊𝒍𝒔👇👇👇
https://channeliam.com/2024/06/19/dubai-police-tesla-cybertruck/

#DubaiPolice #TeslaCybertruck #LuxuryPatrol #ElectricVehicles #FuturisticCars #ElonMusk #SustainablePolicing #HighTechFleet #Dubai #InnovativeLawEnforcement","24"
"new_dawn_solar_","Electric vehicles (EVs) are essentially electric batteries on wheels. You can charge your electric car or van during the day while the panels are generating electricity, reducing your fuel costs.

#SolarPower #RenewableEnergy #CleanEnergy #GoSolar #Sustainability #SolarPanels #GreenEnergy #SolarInstallation #EnergyEfficiency #ClimateAction #SolarEnergy #Renewables #SaveThePlanet #EcoFriendly #SolarTech #PowerOfTheSun #GreenLiving #Solar #ElectricVehicles #EVs #CleanEnergy #SustainableTransport","1"
"evhub.lb","Tesla Model 3 Outsie Air Filter available now in stock

#evhublb #evhub #evcar #electricvehicle #electricvehicles #electriccar #electriccars #tesla #teslamodels #teslamotors #teslamodely #teslamodel3 #teslamodelx #cybertruck #charger #evcharging","-1"
"electricmotorfeed","🎉 CAKE’S REVIVAL | NEW TEAM UNVEILS FUTURE PLANS FOR SWEDISH ELECTRIC BRAND ⚡️

Exciting times ahead for CAKE! The new leadership team has just shared their vision for the future of our beloved Swedish electric brand. Get ready for innovative designs, sustainable solutions, and groundbreaking technology. 🚀

Read the full press release at electricmotorfeed.com.
👉 LINK IN BIO

#CAKE #ElectricVehicles #Innovation #Sustainability #FutureTech #ElectricMotorFeed #GreenEnergy #SwedishDesign #ElectricMotorcycles","50"
"bav_electric","Charging up for a greener future...🌿✨⚡
.
.
.
.
.
.
.
.
.
.

#electricvehicle #ev #electriccar #tesla #electric #electricvehicles #electricscooter #electriccars #electricbike #ebike #zeroemissions #emobility #teslamodel #escooter #bav #bavelectric
#bavfamily","2"
"robyn_denholm_real_account","Consistency.  #tesla #electriccar #teslamodels #teslamodel3 #teslamotors #electriccars #nikolatesla #electricvehicle #elon #teslamodelx #teslaroadster #modelx #electricvehicles #teslalife #teslaowner #teslacar #cybertruck #teslas #teslacars #teslaenergy","6"
"mobidonederland","🌟 Ontmoet Mobido! 🚀 Wie zijn wij? Mobido is jouw go-to partner voor slimme, flexibele mobiliteitsoplossingen. 🌍🔄 Of je nu een voertuig nodig hebt voor werk, vrije tijd, of gewoon om de stad te verkennen, wij hebben de perfecte oplossing voor jou.

Bij Mobido geloven we in een toekomst waar mobiliteit eenvoudig, toegankelijk en duurzaam is. 🚗🔋 Onze uitgebreide vloot van voertuigen, van elektrische auto’s tot e-bikes, biedt voor iedereen de juiste optie. We combineren gebruiksgemak met innovatieve technologieën om jou een naadloze ervaring te bieden. 

Met Mobido hoef je je geen zorgen te maken over eigendom en onderhoud. Wij regelen alles, zodat jij zorgeloos kunt genieten van je rit. 🌿🔌

Stap in de wereld van slimme mobiliteit met Mobido en ontdek hoe wij de manier waarop je je verplaatst transformeren. Mobido. Vind jouw auto. 🚙

Meer weten? Check de link in onze bio!

#Mobido #SmartMobility #FlexibeleMobiliteit #SustainableTravel #MoveSmarter #ElectricVehicles #FutureOfTransport","4"
"iqfine_ev","🚀 Breaking: Lotus Emeya Hyper GT Sets New EV Charging Record! 🚀

Charge from 10-80% in just 14 minutes with a 400 kW DC fast charger!
Top speed: 0-100 km/h in 2.8 seconds!
Range: Gain 310 km (193 miles) in just 10 minutes!

""Emeya pushes the boundaries for EV performance, providing drivers with the confidence to travel anywhere,"" says Lotus Group CEO Qingfeng Feng.

Stay tuned for more updates! 🌍⚡

#lotusemeya  #hypergt  #evcharging  #electricvehicles  #autonews 

Read more: https://iqfine.com/lotus-emeya-hyper-gt-setting-new-standards-in-ev-charging/","1"
"zestcharging","🚗 ⚡Are you thinking of getting an EV?

Join the movement towards a greener, more sustainable future.

✨Why go electric? Besides the environmental benefits, EVs offer cost savings on fuel and maintenance, quieter drives, and cutting-edge technology.

💬Share your thoughts and questions about EVs in the comments below!

#ZestEV #ElectricVehicles #EVChargingInfrastructure","2"
"chargeruae","#Charge up and make a difference! 🚗

Did you know #ElectricCar owners save thousands on maintenance compared to traditional vehicles, all while helping the environment? 🚘

📢Making the switch to #EV isn’t just a win for the environment, but it’s also a smart move for your wallet. With lower fuel costs and less maintenance needed, #EVs are not only eco-friendly but also budget-friendly in the long haul.
📢By going electric, you’re also doing your part to cut down on air pollution and reduce our reliance on fossil fuels. It’s all about creating cleaner, healthier communities for the generations to come.

#ChargingSolutions #ElectricVehicles #ElectricDrive #ElectricCars","14"
