"ownerUsername","caption","likesCount"
"irsst","🔋 Les batteries lithium-ion (Li-ion), que comporte la majorité des véhicules électriques, exposent les milieux de travail à plusieurs risques, comme des risques électriques, chimiques, d’incendie, d’explosion…

Attention, ces enjeux n’impliquent pas que les garages d’entretien et de réparation d’automobiles ! Ils concernent également le secteur manufacturier, les services de sécurité incendie, les services de remorquage et les centres de recyclages de pièces automobiles, qui se posent d’ailleurs beaucoup de questions…

- Le personnel doit-il être formé ?
- Quelle formation doit-on lui offrir ?
- Les couvertures anti-feu, c’est efficace ?
- Est-ce qu’il faut prévoir un périmètre de sécurité ?
- Peut-on subir un choc électrique si la batterie est déchargée?.

Pour y voir plus clair, l’IRSST a préparé une Foire aux questions (FAQ) sur le sujet. Elle vous en apprendra plus sur les risques, ainsi que sur les moyens de prévention et de contrôle à mettre en place.

vehiculeelectrique.irsst.qc.ca

#ve #sst #irsst #electricvehicle #vehiculelectrique #garage #batteries #ev #automobile","1"
"ademfidann1","*AİLE İÇİ İLETİŞİMDE TEŞEKKÜR, İLTİFAT VE TAKDİR…*

*Hz. Âişe validemizin anlattığı şu vaka* hem aile içi iletişimde hem de insanlar arasında *teşekkürün önemini vurgulama adına önemlidir:*

Resûlüllah sık sık bana: *“Ey Aişe! Ezberindeki beyitlerden biraz okur musun?”* buyururdu. Ben de her defasında: *“Hangi beyitleri istiyorsun ya Resûlallah! Çünkü hafızamda bir çok şiir vardır!”* derdim. O da bana: *“Şükür/teşekkür hakkındakilerden”* derdi.  Ben de kendisine: *“Anam babam sana feda olsun Ya Resûlallah! Şair şöyle söylemiş…”* dedim ve *yaptıkları iyiliklere karşı insanlara teşekkür etmenin güzelliğinden bahseden bir şiir okudum.* Şiiri bitirince *Efendimiz şöyle buyurdu:*

“Ey Âişe! Cibril’in bana haber verdiğine göre, Allah (celle celaluhu) kıyamet günü mahlukatı haşrettiğinde bir başkasından iyilik gören kuluna, *‘-Sana iyilikte bulunan kuluma teşekkür ettin mi?’* buyurur. O da: *‘-Ey rabbim! Bana dokunan iyiliğin Senden geldiğini bildiğim için sadece sana şükrettim.’* der. Bunun üzerine Allah, ona: *‘-Bu iyiliklerin sana ulaşmasına vasıta kıldığım kuluma teşekkür etmedikçe  Bana şükretmiş olmazsın!’* buyurur.”

Dolayısıyla *İslamî hayat, Allah’a şükür üzerine kurulu olduğu kadar insanlara karşı da teşekkür üzerine kurulu bir hayattır.*

*Efendimiz’in nurlu beyanlarında* ifade buyurduğu gibi *teşekkür etmezlerse NANKÖRLÜK* yapmış olurlar: 

*“Kim bir iyiliğe mazhar olursa, imkânı varsa o da iyilikle karşılık versin Bulamazsa en azından o şahsı, yaptığı iyilikten dolayı medh u sena etsin.* Zira onu övmekle, insan teşekkürünü yerine getirmiş olur. *Övgü dolu bir sözle dahi olsa teşekkür etmeyen kimse ise nankör olur.”*(Ebu Davud, Edeb 12; Tirmizî, Birr 86)

#muhammad #muhabbet #peygamber #hadis #muhammed #sevgi #sohbet #mutluluk #hobby #tbt #ademfidann1 #saygı #izmir #karşıyaka #aile #ev #sahabe #anne","4"
"classicelitegmc","Come in today and check out our Hummer EVs or visit us online at www.classicelite.com

#ev #classicelite #houston #houstondealership #hummer #gmchummerev #texas #htxlifestyle #carsofinstagram #dealerships #details #houstondelaership #newcar #houstonforsale","5"
"dkmotorsportsltd","Available ⚡️
2024 Rivian R1T 
Delivery Mileage 
Adventure Package
Performance Dual-Motor AWD
Max battery pack
Limestone exterior colour
MSRP $151000.00
Price $139000.00
#rivian #rivianr1t #ev","-1"
"decofy.driftwood","🏘️Soft tonlarda çoklu evli tasarım askı😊
Ölçüler:↔️ 28 x ↕️ 21 cm
💯 #handmade #withlove
#decofy  #wooden #wood #decorative #tinyhouse #nature #woodenlove  #driftwoodart #wooddesign #ev #haus #tree #homedecor #tinyhouses #walldecor #ahșaptasarim  #home  #homedesign #design #sea #handgefertigt #handmade #bike","161"
"byd_italy","Gli incentivi sull'elettrico sono terminati. Ma non per noi: su tutta la gamma elettrica hai fino a 6.000€* di bonus... solo fino alla fine degli Europei! ​
​
Non perdere l'occasione.​
*Termini e condizioni al link in bio.​
​
#BYDItalia #EURO2024 #autoelettriche #sostenibilità #tecnologia #carlifestyle #carlover #futuremobility #EV #BuildYourDreams","14"
"sclasstinting","Hyundai Ioniq 5 - Tinted 20%

#HyundaiIoniq5 #EV #Electricsuv #mississauga #brampton #bramptontinting #vaughan #toronto #gta #york #peel #professional #professionalwindowtinting #automotivetint #automotivewindowtinting #tintingexperience💯 #tintshop👍🏻","3"
"vmotosoco","Embrace the speed of innovation ⚡

TCmax is the most popular e-scooter in Europe, boasting top-tier design and outstanding performance. From its sleek lines to its cutting-edge features, every detail embodies sophistication and speed. And don't miss out on the 3-year battery warranty!

TEST IT AT YOUR NEAREST DEALER TODAY.

#Vmoto #TCMAX #VmotoTCMAX #UrbanMobility #ElectricMobility #EV","137"
"evcom","The 2024 Mercedes-Benz EQE SUV offers 5-10% more EPA driving range than the 2023 model. 

•  EQE 350+ SUV and EQE 500 4Matic SUV now feature a 96.0 kWh battery
•  New ranges: EQE 350+ SUV 307 miles (up 10%), EQE 350 4Matic SUV 265 miles (up 4.7%), EQE 500 4Matic SUV 282 miles (up 4.8%)
•  Prices start at $77,900
•  Still not eligible for the $7,500 federal tax credit

#MercedesBenz #EQESUV #EV #EVcom","1"
"dkmotorsportsltd","Available ⚡️
2024 Rivian R1T 
Delivery Mileage 
Adventure Package
Performance Dual-Motor AWD
Max battery pack
Limestone exterior colour
MSRP $151000.00

#rivian #rivianr1t #ev","-1"
"endemomobilya","• Noble Salon Takımı..
• Ürünlerimiz ile detaylı bilgi için bize WhatsApp , Dm yada iletişim numaramızdan ulaşabilirsiniz.

•WhatsApp Business: 0535 771 28 31 

#mobilya #siteler #interior #dekorasyon #köşetakımı #koltuktakımı #evdekerosyonu #modern #furnituredesign  #yatakodası #modern #modernmobilya #ahşap #luxuryfurniture #home #yemekodası #duvarünitesi #keşfetteyiz #metalmobilya #artdeco #ev #tasarım","30"
"shopping_qebele_ucuzluq","Hediyelik
Ətir
Pul qabi
Saat
Qiymet cəmi 15 azn
#keşif #kesfet #hediye #etir #saatkombini #saatchi #saat #pulqabi #duxi #kaslok #qebele #qutu #sifariş #evdarxanimlar #evdar #beyler #kişi #azerbaycan #instagram #reels #fotografia #foto #evdekorasyonu #ev #sevgiliyehediye","19"
"emlak_ev","🔹S A T I L I R
📍Qələbə Dairəsi. Yasamal RPİ-nin yanı
•  Növ : Yeni tikili
•  Mərtəbə : 16/15
•  Otaq : qanuni 4 otaq
•  Sahə : 161 m²
•  Təmir : Əla Təmirli
•  Sənəd : Çıxarış (Kupça)

•  Qiymət : 340.000₼ (Əşyalı)
__________________________________ 
Tel: +994554161122.🏡
Tel : +994504421122. 
🏢Company:@Emlak_ev 
Bina.az
Email: ferzeliyev.88a@mail.ru 
__________________________________________
Emlak_ev#bina_az ##emlak_ev#emlakçı #emlakdanışmanlığıiram##emalak_ev#baku# 
#evalqisatqisitibakubakukirayev##emlak#ev#bağlar#merdekan#şüvelan#buzovna#zaqulba#pirşaxı#baku#villa#
emlak_ev#baku##dasinmazemlak","31"
"century21_karun","📌Yeşilköy'de 3+1 Satılık 
Masrafsız Daire 👉11.000.000 TL
✔ Giriş Kat
✔ Net: 105 m2
✔ Brüt: 120 m2
✔ Isınma: Kombi
💼 Ayrıntılı Bilgi için;
👉 Talar Küçükaltunyan | Gayrimenkul Yatırım Danışmanı
📞 +90 532 292 6121

✅ Century 21 Karun Gayrimenkul
📞 İletişim: +90 (212) 343 8943
📧 E-posta: karun@century21.com.tr
🌐 Web: www.century21.com.tr/tr-TR/Offices/Detail/karun
#yesilkoy #emlak #gayrimenkul #konut #ev #satılıkev #satılıkdaire #daire #satılık @century21 @century21turkiye @masterturkgrubu @century21_karun","11"
"qab_qacaq_28may_","✔Kofe termosu isti və soyuq saxlama özəlliyi 
✔💵 11.00₼
✔📍Mağazanın ünvanı: Ⓜ️ 28 may metrostansiyası, Səməd Vurğun bağının yanı, Dilarə Əliyeva küçəsi 243
✔📱Whats App: 077-735-27-17
✔💳 Mağazamızda bütün kartlar keçərlidir 
✔qab_qacaq_28may_
#cehiz #cehizlik #cehizlikqablar #metbexim #mətbəx #mətbəxim #ev #ucuzluq #restoran #kosmetika #endirimler #endirim #təmizlik  #hediyye #hediyyeler #qadinlar #xanimlar #xina #sirniyyat #tort #qabqacaq #qablar #şirniyyat #ev #aksesuar #qabqacaq #qab #toy #28mall","6"
"yeni.yasam_mmc","⚜️ DAXİLİ KREDİT ⚜️
RƏSMİ İŞ MÜTLƏQDİR,ƏMƏK HAQQI FƏRQ ETMİR.
Suraxanı rayonu, Yeni Günəşli qəsəbəsi, D massivində yeni tikili 12 mərtəbə binanın 5 ci mərtəbəsində, içdən-içə sahəsi 68 kv/m olan, qanuni 2 otaqlı əla təmirli mənzil satılır. Qaz,su,işıq daimidir,istilik sistemi kombidir. Binanın 24 saat muhafizə,kamera və təmizlik xidməti,2 siqma lifti,parkingi,geniş həyəti uşaq oyun sahəsi,yanında məktəbi,bağçası var.Sənədi Kupçadır. Qiyməti: İlkin ödəniş 62.000 manat, 10 il ayda 1076 manat. Bugünə olan borcu 85.000 manat. İlk ödənişə bank xərcləri daxildir. Şirkət haqqı ümumi məbləğin 1%.

💎 ""YENİ  YAŞAM""  MMC daşınmaz əmlak şirkəti.
 ""Hər kəs yaxşı yaşamağa layiqdir"".
Şirkətimiz mənzil,villa,bağ,obyektlərin professional çəkilişi, reklamı, qiymətləndirilməsi və geniş müştəri bazası ilə ən qısa zamanda satışını həyata keçirir.

#yeniyaşammmc #ev #kredit #ipoteka #ipotekaevler #evalqisatqisi #aztagrambaku #yenitikililer #baku","212"
"qab_qacaq_28may_","✔Kofe termosu 
✔💵 11.00₼
✔📍Mağazanın ünvanı: Ⓜ️ 28 may metrostansiyası, Səməd Vurğun bağının yanı, Dilarə Əliyeva küçəsi 243
✔📱Whats App: 077-735-27-17
✔💳 Mağazamızda bütün kartlar keçərlidir 
✔qab_qacaq_28may_
#cehiz #cehizlik #cehizlikqablar #metbexim #mətbəx #mətbəxim #ev #ucuzluq #restoran #kosmetika #endirimler #endirim #təmizlik  #hediyye #hediyyeler #qadinlar #xanimlar #xina #sirniyyat #tort #qabqacaq #qablar #şirniyyat #ev #aksesuar #qabqacaq #qab #toy #28mall","4"
"nottinghamlexus","Adventure begins with Lexus.

Who would be your passenger in this New All-Electric Lexus RZ?

#Lexus #EV #Nottingham","2"
"yeni.yasam_mmc","⚜️ SATILIR ⚜️
MƏNZİL + QARAJ... Nərimanov rayonu, Azadlıq prospekti, Bakı Sağlamlıq mərkəzinin yanında eksperimental layihəli 9 mərtəbə daş binanın 6 cı mərtəbəsində, ümumi sahəsi 90 kv/m olan, 3 otaqlı əla təmirli əşyalı mənzil satılır. Qaz,su,işıq daimidir,istilik sistemi kombidir. Zal ilə mətbəxin arası açılıb studio tipli edilib.Mənzil üstündə qaraj verilir.Bina gənclik metrosuna və bütün infrastrukturlara yaxındır. Sənədi Kupçadır. Qiyməti 230.000 manat. Xidmət haqqı 1%.

📲 Emin bəy. 050 799 11 44.

💎 ""YENİ  YAŞAM""  MMC daşınmaz əmlak şirkəti.
 ""Hər kəs yaxşı yaşamağa layiqdir"".
Şirkətimiz mənzil,villa,bağ,obyektlərin professional çəkilişi, reklamı, qiymətləndirilməsi və geniş müştəri bazası ilə ən qısa zamanda satışını həyata keçirir.

#yeniyaşammmc #ev #evalqisatqisi #menzil #nerimanov #baku #emlak #homesweethome #aztagrambaku","211"
"opelsverige","#ForeverForward sedan 1899 – vi tror att det bästa sättet att säkra framtiden är genom att gå all in. Därför kommer vi framöver att erbjuda en elektrisk version av varje Opelmodell. 🚀 

#Opel #ThisIsOpel #emobility #EV","11"
"ayseercikalar_kupeste","Evinize Değer Katan Zarif Çözümler✨

Bilgi ve iletişim için: 

📱 0533 870 09 99 (also for english)
📞 444 97 97 

#cyprus #railing #home #design #nicosia #kyrenia #kıbrıs #küpeşte #ev #tasarım #lefkoşa #girne #merdiven #pleksi #modern #korkuluk #spidersistem #cam #rotillimerdiven #balkon #alüminyum #aluminium","0"
"egidijusbabelis","Europos automobilistai skalambija, kad kinai tuoj užkariaus. Deja, Lietuvoje to patikrinti negalim, nes nelabai jų turim. 

Bet va @a1motors.lt atvežė Nio ET5, rimtesnio kinų prekės ženklo kūrinį, tai buvo labai įdomu pasižiūrėti, ko jis vertas, ar kinai su savo elektromobiliais tikrai gali įkąsti vakariečiams? 

Ką jau ką, bet elektroniką gaminti jie moka. Du elektros motorai čia sukuria 500 AG, iki 100 km ET5 eina per 4 sekundes, išties prie stipresnių. Bet didelis ir sunkus automobilis kartu moka važiuoti efektyviai, su 75 kWh baterija nesunkiai leidžia važiuoti apie 400 kartkartėm pasismaginant. 
Kita elektronika irgi gera. Multimedija greita, nelagina, logiška, kameros, autopilotai ir t.t. viskas veikia kaip pridera. 

Nustebino - salonas iš kokybiškų medžiagų, beveik Premium. Pats kėbulas erdvus, ergonomika protinga, bagažinė mažiau patogi. 

Važiuoja irgi pagirtinai, komfortiškai, ir valdosi gerai. Tik nepatiko, kaip važiuoklė elgiasi per netolygius nelygumus, ir pasirodė, kad kėbului trūksta šiek tiek standumo, nes ant lietuviško asfalto jį pakraipius girgždesių pasigirsta. 

Apibendrinant - gana stiprus automobilis konkurencingai rinkai. Tik kaina nebe tokia konkurencinga, kaip galėtumėme tikėtis iš kinų. 62k eurų yra nemažai. Pasirinkimo už tokius pinigus - belenkiek. Ir pagrindinis konkurentas Tesla vis vien atrodo labiau išbaigtas. 
Kitas niuansas Lietuvoje. Nėra oficialaus atstovo ir serviso. Tai jei bus reikalų, tai bus daug. Teks gabenti į Berlyną. Ir Kasko kainuos kosmosą. 

Vienok, šis Nio parodė, kad kinai moka ne tik pigius, bet ir gerus automobilius gaminti. 

#nio #nioet5 #et5 #ev #electricvehicle #testdrive #automotive #car #auto #carporn","21"
"skylineakbuk","Skyline Akbük, Didim Akbük’te hayalinizdeki yaşamı gerçeğe dönüştürüyor! Panoramik deniz manzaralı lüks konutlar, spor alanları ve %85 yeşil alanıyla sizleri bekliyor.🏡🌳 #skyline #akbük #didim #ev #yeniev","23"
"pacific_bmw","Charging into the future with the BMW i5. Are you ready for an electrifying ride? Link in bio for more.⁠
⁠
#BMW #i5 #BMWElectric #BMWi #electric #EV #electricfuture #electrifying #eDrive #Glendale #LosAngeles #BeyondBMW #PacificBMW","4"
"stonedecor.az","Ən yenı və müasir daş çeşidləri ilə Xidmətinizdəyik✨

Peşakar əməkdaşlarımızın köməyi ilə siz interyerinizə ən uyğun daş modelini seçə və əməkdaşlarımız vasitəsi ilə ev , ofis ve istənilən məkanınıza modern dizaynı gətirə bilərsiniz✨

Xatırladırıq ki, aliş~verişinizi elə indi WhatsApp nömrəmizə +994 55 211 49 55 yazmaqla da edə bilərsiniz✨

#stone #das #evdekor #kerpiçevler #aqlay #evdekorasyonu #design #design #dizayn #ev #homedecor #house #interyer #temir #keramik #keramogranit #traverrin #homedecor #homedesign #","577"
"carplugmx","🚗🍃 Los electrocarburantes, también conocidos como e-fuels o combustibles sintéticos, son combustibles líquidos que se producen a partir de la energía eléctrica renovable, el agua y el dióxido de carbono (CO2) capturado de la atmósfera o de fuentes industriales.

#electromobility #greenmobility #emobility #EV #VehículoEléctrico #Innovación #MovilidadSustentable #Electrico #CocheElectrico #car","1"
"zrh_emlak","YURTDIŞINDA YAŞARKEN TÜRK LİRASI İLE Türkiyeden Ev sahibi olmak kolaylaştı. Detaylar görsellerde #ev #daire #gurbetçi #konutkredisi #yazlık #gurbetçiler #gurbetyolu #isviçredekitürkler #zürih #i̇svi̇çre","6"
"taylorcreekvw","Go electric with ZERO% financing on the all-new VW ID.4! Eco-friendly driving has never been more affordable. Don’t miss out on this limited-time offer, on until July 2! Conditions apply. See dealer for details.

#TaylorCreekVW #TayloredForYou #ID4 #2024ID4 #VW #EV #MaketheSwitch #totaltransactiontransparency","6"
"ev_eskiz_certyoj_layihe","(050) 440-86-65 
Bütün növ tikintilərin memarlıq layihələrinin, cizgi və çertyojlarının hazırlanması.
1-Evlərə çıxarışın (kupçanın) alınması üçün layihələrin hazırlanması
2-Bütün tikinti çertyojlarına lisenziya möhürünün verilməsi
3-İcra hakimiyyətinə və əmlak komitəsinə təqdim etmək üçün layihələrin hazırlanması
4-3D qrafika və fasadların dizaynı
5-Həyətin landşaft dizaynı
6-Detal və qurğuların cizgilərinin (çertyojlarının) karandaş və kompüterlə hazırlanması
7-Metal və ağac konstruksiyaların cizgi və layihələrinin hazırlanması
8-Koteclərin konstruktiv layihələndirilməsi
📞 Əlavə məlumat üçün 
(050) 440-86-65 və ya DM
#ev 
#çertyoj
#eskiz
#layihe
#lisenziya
#ev_eskiz_certyoj_layihe
#evler 
#home plane
#evtikintisi 
#ev
#homedecor 
#dizaynevim 
#icrahakimiyyeti
#drawing 
#evler","1"
"arttaconceptstudio","𝙈𝙚𝙚𝙩 𝙩𝙝𝙚 𝙉𝙚𝙬 𝙈𝙞𝙣𝙞 𝙁𝙖𝙢𝙞𝙡𝙮 | 𝙈𝙄𝙉𝙄𝙖𝙘𝙨 𝙁𝙚𝙨𝙩 𝙋𝙧𝙞𝙫𝙖𝙩𝙚 𝙋𝙖𝙧𝙩𝙮🚗
.
Thank you @minihk_official & @memopluspr for inviting us to such a fun party! We are truly honored and appreciate the opportunity to connect with fellow design enthusiasts and explore the creative world together. Looking forward to more fantastic events! Unbox the future!
.
#mini #cooper #aceman #countryman #electriccar #ev #hublot #newdesign #design #creative #unboxthefuture #memoplus #arttaconceptstudio #designforimpact #hongkong","-1"
